Name,N_sample,Dim,Size (GB),id,mpts_Iter-0,Time_Iter-0_coresg,Time_Iter-0_hdbscan,ARI_Iter-0,mpts_Iter-1,Time_Iter-1_coresg,Time_Iter-1_hdbscan,ARI_Iter-1,mpts_Iter-2,Time_Iter-2_coresg,Time_Iter-2_hdbscan,ARI_Iter-2,mpts_Iter-3,Time_Iter-3_coresg,Time_Iter-3_hdbscan,ARI_Iter-3
gaussian-5-Overlap,5000.0,10.0,0.0004,1.0,50.0,9.245505094528198,1.075671672821045,0.9984342372113943,32.0,2.129507064819336,1.085827112197876,0.9987803649707712,20.0,2.365034818649292,1.0696394443511963,0.9966504425148645,10.0,2.169090509414673,1.3782663345336914,0.9967101663591382
gaussian-5-Overlap,5000.0,10.0,0.0004,2.0,50.0,8.45106029510498,5.296676635742188,0.9745407032528294,32.0,2.2413854598999023,5.385026931762695,0.984487914275618,20.0,2.4383556842803955,5.737681865692139,0.9922504619800688,10.0,19.96157097816468,1.9118335247039795,0.9977811734304856
gaussian-5-Overlap,5000.0,10.0,0.0004,3.0,50.0,8.05920958518982,1.0704660415649414,0.9969213348037108,32.0,2.1372077465057373,1.0527865886688232,0.9986286834583428,20.0,2.184396743774414,1.0595695972442627,0.9993137391659396,10.0,2.3552498817443848,1.032926082611084,0.999656719115491
gaussian-5-Overlap,5000.0,10.0,0.0004,4.0,50.0,8.055410623550415,1.0881855487823486,0.9813491205421428,32.0,2.1666243076324463,1.0626423358917236,0.9950800857369316,20.0,2.188756465911865,1.044506311416626,0.9971599009059036,10.0,2.3411552906036377,1.054495096206665,0.998091755507314
gaussian-5-Overlap,5000.0,10.0,0.0004,5.0,50.0,8.20868968963623,1.0481958389282229,0.9775925819473034,32.0,2.2032172679901123,1.0276529788970947,0.9844974880761164,20.0,2.171566963195801,1.0383780002593994,0.9829760173940374,10.0,2.419152021408081,1.0453641414642334,0.978056860144975
gaussian-5-Overlap,5000.0,10.0,0.0004,6.0,50.0,8.407996654510498,1.0905582904815674,0.9810187650443388,32.0,2.149243354797364,1.0485823154449463,0.99075936875463,20.0,2.2387752532958984,1.0384154319763184,0.995267104533152,10.0,2.223198890686035,1.061812400817871,0.9980577588555511
gaussian-5-Overlap,5000.0,10.0,0.0004,7.0,50.0,8.236517190933228,1.1345372200012207,0.9936027025538926,32.0,2.215463876724243,1.057239055633545,0.990327649619174,20.0,2.176670789718628,1.0387687683105469,0.9900406810850068,10.0,2.213426113128662,1.0655174255371094,0.9943803410486156
gaussian-5-Overlap,5000.0,10.0,0.0004,8.0,50.0,7.860764503479004,1.1114578247070312,0.987931543922256,32.0,2.206540822982788,1.076958179473877,0.9927470659999432,20.0,2.1276867389678955,1.0785388946533203,0.996800968506052,10.0,2.366072177886963,1.111917495727539,0.9983915105223272
gaussian-5-Overlap,5000.0,10.0,0.0004,9.0,50.0,8.439412117004395,1.1264927387237549,0.9962794876382992,32.0,2.1528446674346924,1.086392879486084,0.9980837299396892,20.0,2.19591760635376,1.0826478004455566,0.9985691236090144,10.0,3.176957845687866,1.2213921546936035,0.9995465303628768
gaussian-5-Overlap,5000.0,10.0,0.0004,10.0,50.0,8.26961636543274,1.07413911819458,0.9997928611652364,32.0,2.1184117794036865,1.0660438537597656,0.9995892306857306,20.0,2.133737325668335,1.061489820480347,0.9989843910946145,10.0,3.4970057010650635,1.07953143119812,0.9993929177556984
