Name,N_sample,Dim,Size (GB),id,mpts_Iter-0,Time_Iter-0_coresg,Time_Iter-0_hdbscan,ARI_Iter-0,TED_Iter-0,mpts_Iter-1,Time_Iter-1_coresg,Time_Iter-1_hdbscan,ARI_Iter-1,TED_Iter-1,mpts_Iter-2,Time_Iter-2_coresg,Time_Iter-2_hdbscan,ARI_Iter-2,TED_Iter-2,mpts_Iter-3,Time_Iter-3_coresg,Time_Iter-3_hdbscan,ARI_Iter-3,TED_Iter-3
gaussian-5-Overlap,5000.0,10.0,0.0004,1.0,50.0,11.995783567428589,1.376293420791626,0.9973781652480768,177.0,32.0,3.7604126930236816,1.4187326431274414,0.9985867586993222,169.0,20.0,3.634289741516113,1.350372076034546,0.9995957941764676,175.0,10.0,3.689474582672119,1.3659510612487793,0.999798042250682,179.0
gaussian-5-Overlap,5000.0,10.0,0.0004,2.0,50.0,12.39889645576477,1.3941318988800049,0.9922984969984586,208.0,32.0,3.774527788162232,1.3416709899902344,0.995264982454068,65.0,20.0,3.7204065322875977,1.3481667041778564,0.9966791862888432,164.0,10.0,3.92169976234436,1.4052252769470217,0.9949878502517852,203.0
gaussian-5-Overlap,5000.0,10.0,0.0004,3.0,50.0,12.171691179275513,1.4057378768920898,0.7480276044104884,148.0,32.0,3.6238300800323486,1.389271259307861,0.994174701579836,95.0,20.0,3.691950798034668,1.3918311595916748,0.9967418072651092,121.0,10.0,3.956148862838745,1.3807170391082764,0.9993139159805836,161.0
gaussian-5-Overlap,5000.0,10.0,0.0004,4.0,50.0,13.564319372177124,1.4803085327148438,0.9953912931296652,77.0,32.0,3.8671586513519287,1.4689888954162598,0.9983877084440052,76.0,20.0,3.9226691722869873,1.4773211479187012,0.9991949591919528,62.0,10.0,4.017820835113525,1.453319787979126,0.9993955617995204,54.0
gaussian-5-Overlap,5000.0,10.0,0.0004,5.0,50.0,12.184941053390505,1.436412334442139,0.9983949964534738,337.0,32.0,3.6010334491729736,1.3966500759124756,0.999797839811062,89.0,20.0,3.668836355209351,1.421361207962036,1.0,102.0,10.0,3.6949405670166016,1.4129438400268557,1.0,150.0
gaussian-5-Overlap,5000.0,10.0,0.0004,6.0,50.0,11.997570276260376,1.4418511390686035,0.9995955486015502,64.0,32.0,3.69802188873291,1.414745807647705,0.9997980408771386,20.0,20.0,3.6587302684783936,1.426039218902588,0.9997980408771386,24.0,10.0,3.715987205505371,1.3907525539398191,0.9997980408771386,125.0
gaussian-5-Overlap,5000.0,10.0,0.0004,7.0,50.0,13.72887372970581,1.5706901550292969,0.999798103116595,325.0,32.0,3.90012526512146,1.681131362915039,0.999798103116595,196.0,20.0,3.64601731300354,1.5652227401733398,0.999798103116595,70.0,10.0,3.962094783782959,1.5680885314941406,0.999798103116595,62.0
gaussian-5-Overlap,5000.0,10.0,0.0004,8.0,50.0,12.142485857009888,1.4912965297698977,0.98844969411423,84.0,32.0,3.619178533554077,1.379901885986328,0.9958132512107416,38.0,20.0,3.664371252059937,1.4028034210205078,0.9987567463621846,26.0,10.0,3.703006029129028,1.3879027366638184,0.999794889830303,24.0
gaussian-5-Overlap,5000.0,10.0,0.0004,9.0,50.0,11.960292100906372,1.4386248588562012,0.9933047550011002,26.0,32.0,3.594350576400757,1.3956570625305176,0.9972955089555235,188.0,20.0,3.675322771072388,1.3663480281829834,0.9975731292802764,24.0,10.0,3.690649509429932,1.3874762058258057,0.9974218553200962,85.0
gaussian-5-Overlap,5000.0,10.0,0.0004,10.0,50.0,12.198654890060425,1.4001107215881348,0.9945047373633992,154.0,32.0,3.733715772628784,1.3860232830047607,0.9983685520730106,142.0,20.0,3.688510179519653,1.3922743797302246,0.9997948958445392,118.0,10.0,3.7260141372680655,1.3788611888885498,0.9991864357673697,70.0
gaussian-5-Overlap,5000.0,20.0,0.0008,1.0,50.0,13.089970111846924,1.3944709300994873,0.9762987847280028,159.0,32.0,3.734571933746338,1.3988094329833984,0.9858366596976538,96.0,20.0,3.806856393814087,1.3716213703155518,0.9923867067673742,114.0,10.0,3.942487239837648,1.3810877799987793,0.9981843114770924,142.0
gaussian-5-Overlap,5000.0,20.0,0.0008,2.0,50.0,13.51829719543457,1.4998064041137695,1.0,354.0,32.0,3.7418789863586426,1.421247959136963,1.0,280.0,20.0,3.820005655288696,1.406476974487305,1.0,356.0,10.0,3.7944724559783936,1.4346165657043457,1.0,225.0
