Name,N_sample,Dim,Size (GB),id,mpts_Iter-0,Time_Iter-0_coresg,Time_Iter-0_hdbscan,ARI_Iter-0,TED_Iter-0,mpts_Iter-1,Time_Iter-1_coresg,Time_Iter-1_hdbscan,ARI_Iter-1,TED_Iter-1,mpts_Iter-2,Time_Iter-2_coresg,Time_Iter-2_hdbscan,ARI_Iter-2,TED_Iter-2,mpts_Iter-3,Time_Iter-3_coresg,Time_Iter-3_hdbscan,ARI_Iter-3,TED_Iter-3
gaussian-7-noOverlap,5000.0,10.0,0.0004,1.0,50.0,13.637815952301024,1.410987377166748,1.0,148.0,32.0,3.638777256011963,1.4095139503479004,1.0,178.0,20.0,3.6230292320251465,1.4232633113861084,1.0,70.0,10.0,3.750725507736206,1.3949148654937744,1.0,66.0
gaussian-7-noOverlap,5000.0,10.0,0.0004,2.0,50.0,14.145456075668337,1.54504132270813,1.0,212.0,32.0,3.669727563858032,1.5260577201843262,1.0,297.0,20.0,4.034973621368408,1.503103256225586,1.0,282.0,10.0,4.050854921340942,1.5002174377441406,1.0,291.0
default-credit-card,30000.0,23.0,0.00552,1.0,50.0,73.94477581977844,39.00984835624695,0.9864785455306778,6.0,32.0,24.88442969322205,39.33466196060181,0.9800326503187408,6.0,20.0,24.626359939575195,39.02452611923218,0.9776863174479886,6.0,10.0,25.106033086776733,38.79420804977417,0.9573934092709178,15.0
default-credit-card,30000.0,23.0,0.00552,2.0,50.0,74.28152823448181,40.71907305717468,0.9864785455306778,6.0,32.0,25.280531644821167,38.66821575164795,0.9800326503187408,6.0,20.0,25.29977536201477,40.18791651725769,0.9776863174479886,6.0,10.0,25.8597252368927,39.797412395477295,0.9573934092709178,8.0
default-credit-card,30000.0,23.0,0.00552,3.0,50.0,74.68565273284912,38.7085907459259,0.9864785455306778,6.0,32.0,24.267088174819943,40.4802041053772,0.9800326503187408,6.0,20.0,24.75626969337464,42.11197113990784,0.9776863174479886,9.0,10.0,25.95404076576233,40.797215700149536,0.9606230314323388,9.0
default-credit-card,30000.0,23.0,0.00552,4.0,50.0,72.86672639846802,39.15454626083374,0.9864785455306778,6.0,32.0,25.13045024871826,40.67576026916504,0.9800326503187408,6.0,20.0,28.43279933929444,41.44377589225769,0.9776863174479886,6.0,10.0,28.48710298538208,40.1042537689209,0.9585476661343434,6.0
default-credit-card,30000.0,23.0,0.00552,5.0,50.0,73.3144121170044,40.41909694671631,0.9864785455306778,6.0,32.0,23.91055274009705,41.45084238052368,0.9800326503187408,6.0,20.0,24.51377820968628,41.85790395736694,0.9776863174479886,10.0,10.0,26.02102518081665,40.44259428977966,0.9586826029416916,6.0
default-credit-card,30000.0,23.0,0.00552,6.0,50.0,75.89625978469849,38.93259525299072,0.9864785455306778,12.0,32.0,24.949896574020386,40.87179160118103,0.9800326503187408,12.0,20.0,26.34244704246521,39.29322099685669,0.9776863174479886,10.0,10.0,25.929079294204712,39.84461355209351,0.9564809997587084,6.0
default-credit-card,30000.0,23.0,0.00552,7.0,50.0,76.25714612007141,39.40578365325928,0.9864785455306778,6.0,32.0,25.08915901184082,40.84675097465515,0.9800326503187408,6.0,20.0,26.48300099372864,38.47821807861328,0.9776863174479886,10.0,10.0,25.84601783752441,40.26907253265381,0.9563447772442982,13.0
default-credit-card,30000.0,23.0,0.00552,8.0,50.0,74.77256608009338,40.87835335731506,0.9864785455306778,10.0,32.0,25.43656277656555,44.88791871070862,0.9800326503187408,6.0,20.0,25.445226907730103,41.655033349990845,0.9776863174479886,15.0,10.0,25.3917236328125,41.18293809890747,0.9586826029416916,17.0
default-credit-card,30000.0,23.0,0.00552,9.0,50.0,72.45547270774841,41.57595801353455,0.9865765101649474,12.0,32.0,24.68351435661316,42.697021484375,0.9801270628995794,6.0,20.0,25.440998792648315,40.35676956176758,0.977777547091433,6.0,10.0,27.6133725643158,42.4177565574646,0.958421542557849,15.0
default-credit-card,30000.0,23.0,0.00552,10.0,50.0,73.60098433494568,40.82478928565979,0.9864785455306778,14.0,32.0,26.617568492889404,41.04876708984375,0.9800326503187408,13.0,20.0,24.68994665145874,40.304017066955566,0.9776863174479886,10.0,10.0,25.93937921524048,39.94641470909119,0.9585476661343434,8.0
air,9357.0,13.0,0.000973128,1.0,50.0,21.05659317970276,4.997400283813477,1.0,44.0,32.0,6.428295612335205,4.559266090393066,1.0,19.0,20.0,6.56586217880249,4.94294285774231,0.9960353516327518,55.0,10.0,6.622641324996948,4.501823902130127,0.9996990030513976,40.0
air,9357.0,13.0,0.000973128,2.0,50.0,21.024361848831177,4.678441286087036,1.0,174.0,32.0,6.332320213317871,4.673071622848511,1.0,166.0,20.0,6.528090953826904,4.589246034622192,0.9995303559272282,200.0,10.0,6.6836347579956055,4.616070985794067,0.9996990030513976,126.0
air,9357.0,13.0,0.000973128,3.0,50.0,21.605785846710205,4.541240215301514,1.0,52.0,32.0,6.4700305461883545,4.414330244064331,1.0,109.0,20.0,7.596669435501099,4.821293115615845,0.9960353516327518,140.0,10.0,6.604856967926025,4.425538301467896,0.9996990030513976,114.0
air,9357.0,13.0,0.000973128,4.0,50.0,22.17846202850341,4.913113355636597,1.0,187.0,32.0,6.41851806640625,4.786970615386963,1.0,27.0,20.0,6.496973514556885,4.702462196350098,0.9960353516327518,56.0,10.0,6.665296077728272,4.663381099700928,0.9996990030513976,70.0
air,9357.0,13.0,0.000973128,5.0,50.0,21.1853506565094,4.917940139770508,1.0,20.0,32.0,6.380811929702759,4.735850811004639,1.0,26.0,20.0,6.584185361862183,4.59013032913208,0.9960353516327518,54.0,10.0,6.650479793548584,4.87099027633667,0.9996990030513976,44.0
air,9357.0,13.0,0.000973128,6.0,50.0,22.91798710823059,5.054909467697144,1.0,60.0,32.0,6.45395302772522,4.898505926132202,1.0,40.0,20.0,6.578084945678711,4.671043872833252,0.9960353516327518,60.0,10.0,7.087500333786011,5.167636632919312,0.9996990030513976,44.0
air,9357.0,13.0,0.000973128,7.0,50.0,21.23964762687683,4.642517805099487,1.0,150.0,32.0,6.350762605667114,4.875682353973389,1.0,120.0,20.0,6.460956811904907,4.787472248077393,0.9960353516327518,62.0,10.0,6.4876484870910645,4.65169620513916,0.9996990030513976,52.0
air,9357.0,13.0,0.000973128,8.0,50.0,22.551885843276978,4.73190975189209,1.0,78.0,32.0,6.38357949256897,4.736278533935547,1.0,62.0,20.0,6.478983640670776,4.625942707061768,0.9960353516327518,53.0,10.0,7.044033765792847,4.680735111236572,0.9996990030513976,67.0
air,9357.0,13.0,0.000973128,9.0,50.0,21.371302843093872,4.741894006729126,1.0,15.0,32.0,6.6121485233306885,5.07843279838562,1.0,26.0,20.0,6.78058648109436,4.628382682800293,0.9995303559272282,52.0,10.0,7.195927619934082,4.619877815246582,0.9996990030513976,63.0
air,9357.0,13.0,0.000973128,10.0,50.0,20.971336364746094,4.904807329177856,1.0,64.0,32.0,6.484132289886475,5.071677684783936,1.0,36.0,20.0,6.627721309661865,4.858472585678101,0.9995303559272282,131.0,10.0,6.6962103843688965,4.725019931793213,0.9996990030513976,107.0
wine-quality,6497.0,11.0,0.000571736,1.0,50.0,14.64944839477539,2.319002628326416,0.9811117811080224,6.0,32.0,3.91733717918396,2.261181354522705,0.94717614080192,6.0,20.0,4.352956295013428,2.3003146648406982,0.4000423638138309,6.0,10.0,4.407130241394043,2.430804252624512,0.5472463074324183,6.0
wine-quality,6497.0,11.0,0.000571736,2.0,50.0,14.027393817901611,2.324015855789185,0.9811117811080224,6.0,32.0,3.926837921142578,2.283943653106689,0.94717614080192,6.0,20.0,4.744946479797363,2.253857612609864,0.4000423638138309,6.0,10.0,4.803463697433472,2.5309767723083496,0.71041341463869,6.0
wine-quality,6497.0,11.0,0.000571736,3.0,50.0,15.243458986282349,2.3301119804382324,0.9811117811080224,26.0,32.0,3.963639736175537,2.275864362716675,0.94717614080192,50.0,20.0,4.238152742385864,2.308730363845825,0.4000423638138309,27.0,10.0,4.6779327392578125,2.394186019897461,0.71041341463869,8.0
wine-quality,6497.0,11.0,0.000571736,4.0,50.0,14.258410930633543,2.288297653198242,0.9811117811080224,6.0,32.0,3.9198014736175537,2.3083336353302,0.94717614080192,6.0,20.0,4.042241096496582,2.7673990726470947,0.4000423638138309,6.0,10.0,4.510582447052002,2.376224994659424,0.5472463074324183,6.0
wine-quality,6497.0,11.0,0.000571736,5.0,50.0,13.904995679855348,2.4349396228790283,0.9811117811080224,71.0,32.0,3.945935249328613,2.3581736087799072,0.94717614080192,13.0,20.0,4.480304002761841,2.328333854675293,0.4000423638138309,6.0,10.0,4.163753032684326,2.534267902374268,0.71041341463869,6.0
wine-quality,6497.0,11.0,0.000571736,6.0,50.0,15.401676893234251,2.3256843090057373,0.9811117811080224,8.0,32.0,3.922294855117798,2.231818675994873,0.94717614080192,11.0,20.0,4.244766712188721,2.4110260009765625,0.4000423638138309,8.0,10.0,4.430632829666138,2.4008803367614746,0.71041341463869,6.0
wine-quality,6497.0,11.0,0.000571736,7.0,50.0,14.548780918121338,2.373814344406128,0.9811117811080224,14.0,32.0,3.9457831382751465,2.380176067352295,0.94717614080192,13.0,20.0,3.9358937740325928,2.379878282546997,0.4000423638138309,8.0,10.0,4.553977012634277,2.5198404788970947,0.5472463074324183,11.0
wine-quality,6497.0,11.0,0.000571736,8.0,50.0,14.669370651245115,2.361279249191284,0.9811117811080224,22.0,32.0,3.952565908432007,2.193216562271118,0.94717614080192,130.0,20.0,3.678300380706787,2.339316129684448,0.4000423638138309,10.0,10.0,4.445461273193359,2.441185712814331,0.5472463074324183,6.0
wine-quality,6497.0,11.0,0.000571736,9.0,50.0,14.33743929862976,2.347226142883301,0.9811117811080224,6.0,32.0,3.618316650390625,2.222980260848999,0.94717614080192,13.0,20.0,4.045907974243164,2.346733808517456,0.4000423638138309,12.0,10.0,4.177459001541138,2.445476770401001,0.5472463074324183,6.0
wine-quality,6497.0,11.0,0.000571736,10.0,50.0,14.705439567565918,2.314050912857056,0.9811117811080224,8.0,32.0,3.977356195449829,2.295361518859864,0.94717614080192,6.0,20.0,4.021848917007446,2.60268783569336,0.4000423638138309,6.0,10.0,4.538356304168701,2.618751049041748,0.71041341463869,6.0
bank,6819.0,95.0,0.00518244,1.0,50.0,16.260074377059937,2.50117564201355,0.9784671671843728,6.0,32.0,4.575452327728272,2.492353916168213,0.9699631667041916,6.0,20.0,4.782374620437622,2.504968404769897,0.96023821435624,14.0,10.0,4.759765148162842,2.5114879608154297,0.897428447415483,6.0
bank,6819.0,95.0,0.00518244,2.0,50.0,15.78414249420166,2.4967033863067627,0.9784671671843728,6.0,32.0,4.6383912563323975,2.53156852722168,0.9699631667041916,18.0,20.0,4.559003591537476,2.4257705211639404,0.96023821435624,8.0,10.0,4.732135772705078,2.437960624694824,0.9057168597561572,6.0
bank,6819.0,95.0,0.00518244,3.0,50.0,15.575791358947754,2.5071234703063965,0.9784671671843728,11.0,32.0,4.543269634246826,2.4708447456359863,0.9699631667041916,12.0,20.0,4.63741135597229,2.534733533859253,0.96023821435624,10.0,10.0,4.73378849029541,2.5680296421051025,0.9057168597561572,14.0
bank,6819.0,95.0,0.00518244,4.0,50.0,16.380348920822144,2.5489165782928467,0.9784671671843728,34.0,32.0,4.428008317947388,2.588440656661988,0.9699631667041916,36.0,20.0,4.498762130737305,2.5887396335601807,0.96023821435624,7.0,10.0,4.856319427490234,2.5353100299835205,0.897428447415483,8.0
bank,6819.0,95.0,0.00518244,5.0,50.0,15.720062494277954,2.54923152923584,0.9784671671843728,6.0,32.0,4.735498428344727,2.5999884605407715,0.9699631667041916,6.0,20.0,4.98458743095398,2.5231926441192627,0.96023821435624,6.0,10.0,5.140081644058228,2.542198181152344,0.9057168597561572,6.0
bank,6819.0,95.0,0.00518244,6.0,50.0,15.9401113986969,2.47740125656128,0.9784671671843728,10.0,32.0,4.554503440856934,2.81691312789917,0.9699631667041916,6.0,20.0,5.135786771774292,3.0017714500427246,0.96023821435624,20.0,10.0,5.001003742218018,2.549875497817993,0.9057168597561572,47.0
bank,6819.0,95.0,0.00518244,7.0,50.0,15.871373414993286,2.3733043670654297,0.9784671671843728,9.0,32.0,4.525554418563843,2.346156358718872,0.9699631667041916,6.0,20.0,4.687415838241577,2.3794989585876465,0.96023821435624,6.0,10.0,4.637444734573364,2.438469409942627,0.897428447415483,6.0
bank,6819.0,95.0,0.00518244,8.0,50.0,15.30407166481018,2.570088624954224,0.9784671671843728,10.0,32.0,4.583029985427856,2.7140309810638428,0.9699631667041916,20.0,20.0,4.596291542053223,2.597018241882324,0.96023821435624,10.0,10.0,4.984121322631836,2.5318777561187744,0.897428447415483,6.0
bank,6819.0,95.0,0.00518244,9.0,50.0,16.635560989379883,2.6223673820495605,0.9784671671843728,8.0,32.0,4.515821695327759,2.5874691009521484,0.9699631667041916,7.0,20.0,4.7694902420043945,2.696554660797119,0.96023821435624,50.0,10.0,4.623735666275024,2.4154632091522217,0.897428447415483,14.0
