Name,N_sample,Dim,Size (GB),id,mpts_Iter-0,Time_Iter-0_coresg,Time_Iter-0_hdbscan,ARI_Iter-0,HAI_Iter-0,mpts_Iter-1,Time_Iter-1_coresg,Time_Iter-1_hdbscan,ARI_Iter-1,HAI_Iter-1,mpts_Iter-2,Time_Iter-2_coresg,Time_Iter-2_hdbscan,ARI_Iter-2,HAI_Iter-2,mpts_Iter-3,Time_Iter-3_coresg,Time_Iter-3_hdbscan,ARI_Iter-3,HAI_Iter-3
beans,13611.0,16.0,0.001742208,1.0,50.0,19.83591365814209,7.88859486579895,0.997817800948662,0.9973625162634716,32.0,6.181392431259155,7.446728229522705,0.9964385305557965,0.9964826155295432,20.0,6.451768159866333,7.304584264755249,0.9941322118805774,0.9948525672507196,10.0,6.434813499450684,7.820899486541748,0.9847343722881914,0.9885570495311556
beans,13611.0,16.0,0.001742208,2.0,50.0,20.3331618309021,7.910977125167847,0.997817800948662,0.997359688830008,32.0,6.157690763473511,7.918861627578735,0.9964385305557965,0.9964675034820916,20.0,6.350345134735107,7.776390552520752,0.9941322118805774,0.9948545980723984,10.0,6.832756996154785,7.77577805519104,0.9847343722881914,0.988555484141066
beans,13611.0,16.0,0.001742208,3.0,50.0,20.12269139289856,7.783136367797852,0.997817800948662,0.997346475813081,32.0,6.176984548568726,7.887463808059692,0.9964385305557965,0.9964822804804776,20.0,5.996317863464356,7.711183547973633,0.9941322118805774,0.9948536022495216,10.0,6.720127582550049,7.740307569503784,0.9847343722881914,0.9885606179979176
beans,13611.0,16.0,0.001742208,4.0,50.0,20.00713062286377,7.600188255310059,0.997817800948662,0.9973616700491592,32.0,6.13437032699585,7.615403890609741,0.9964385305557965,0.9964823496214876,20.0,6.3383636474609375,7.663876295089722,0.9941322118805774,0.9948529035181068,10.0,6.854570388793945,7.674435615539551,0.9847343722881914,0.9885533135141004
beans,13611.0,16.0,0.001742208,5.0,50.0,20.370364665985107,7.936975002288818,0.997817800948662,0.9973602204110954,32.0,6.0633385181427,7.901355028152466,0.9964385305557965,0.9964751681661476,20.0,6.288109540939331,7.916007041931152,0.9941322118805774,0.9948626932479502,10.0,6.807650089263916,7.930176019668579,0.9847343722881914,0.988558329215682
beans,13611.0,16.0,0.001742208,6.0,50.0,20.22799181938172,7.780303716659546,0.997817800948662,0.997366182990008,32.0,6.1247546672821045,7.693691253662109,0.9964385305557965,0.9964701775298596,20.0,6.365621566772461,7.680676460266113,0.9941322118805774,0.9948631006124145,10.0,6.452656984329224,7.74741792678833,0.9847343722881914,0.9885643139809158
beans,13611.0,16.0,0.001742208,7.0,50.0,20.66142249107361,7.685001373291016,0.997817800948662,0.997352514998461,32.0,6.164767265319824,7.735659122467041,0.9964385305557965,0.9964734550408644,20.0,6.363993644714356,7.6219162940979,0.9941322118805774,0.994856057767688,10.0,6.834089517593384,7.703722953796387,0.9847343722881914,0.9885618356768602
beans,13611.0,16.0,0.001742208,8.0,50.0,20.23899793624878,7.625201463699341,0.997817800948662,0.9973527777511582,32.0,6.376901865005493,7.829462051391602,0.9964385305557965,0.9964786414446218,20.0,6.637678861618042,8.397179126739502,0.9941322118805774,0.994855128831819,10.0,7.203409671783447,8.22990345954895,0.9847343722881914,0.9885525692712538
beans,13611.0,16.0,0.001742208,9.0,50.0,22.435786962509155,7.717241048812866,0.997817800948662,0.9973561076107272,32.0,6.584057092666626,8.13367748260498,0.9964385305557965,0.9964684279478372,20.0,6.2194504737854,8.11164116859436,0.9941322118805774,0.994854424124812,10.0,6.814793109893799,7.961507320404053,0.9847343722881914,0.9885515575237204
beans,13611.0,16.0,0.001742208,10.0,50.0,20.757205486297607,7.72382378578186,0.997817800948662,0.9973500284642156,32.0,6.3863184452056885,7.717232465744018,0.9964385305557965,0.9964763174351152,20.0,6.640124320983887,7.713265657424927,0.9941322118805774,0.9948547734937034,10.0,7.177311182022095,8.042631149291992,0.9847343722881914,0.9885626929746852
20news_300,11314.0,300.0,0.0271536,1.0,50.0,28.54396414756775,5.010116100311279,1.0,0.9986161929670032,32.0,8.321496486663818,4.941781044006348,1.0,0.998479708744741,20.0,8.517874479293823,4.934579372406006,1.0,0.9980814845326784,10.0,8.396102905273438,5.025476455688477,1.0,0.9964375657491144
20news_300,11314.0,300.0,0.0271536,2.0,50.0,27.759564638137817,5.014433145523071,1.0,0.9986178216450056,32.0,8.301478624343872,5.22014045715332,1.0,0.998469601161102,20.0,8.333385944366455,5.097761631011963,1.0,0.9980800821997304,10.0,8.232441186904907,5.103677749633789,1.0,0.9964406594832568
20news_300,11314.0,300.0,0.0271536,3.0,50.0,27.748119354248047,5.165018796920776,1.0,0.9986054617661334,32.0,8.210217952728271,5.0862696170806885,1.0,0.9984594558828044,20.0,8.298087120056152,5.123028993606567,1.0,0.9980412980098232,10.0,8.214494228363037,5.177775859832764,1.0,0.9963820627260966
20news_300,11314.0,300.0,0.0271536,4.0,50.0,27.946534633636475,5.226360082626343,1.0,0.998606514751864,32.0,8.763852596282959,5.043125629425049,1.0,0.9984713814382674,20.0,8.380792140960693,5.012468338012695,1.0,0.998084839914844,10.0,8.361616373062134,5.01034426689148,1.0,0.9964254881718184
20news_300,11314.0,300.0,0.0271536,5.0,50.0,28.150044918060303,5.116196393966675,1.0,0.998615754172102,32.0,8.251694679260254,5.10081148147583,1.0,0.9984688891127148,20.0,8.326786994934082,5.093611001968384,1.0,0.9980702785629684,10.0,8.268857479095459,5.071216821670532,1.0,0.996428748905654
20news_300,11314.0,300.0,0.0271536,6,50.0,28.959238529205322,4.778474569320679,1.0,0.998624183249861,32.0,8.2523353099823,5.521294832229614,1.0,0.9984792471363595,,,,,,,,,,
