Name,N_sample,Dim,Size (GB),id,mpts_Iter-0,Time_Iter-0_coresg,Time_Iter-0_hdbscan,ARI_Iter-0,HAI_Iter-0,mpts_Iter-1,Time_Iter-1_coresg,Time_Iter-1_hdbscan,ARI_Iter-1,HAI_Iter-1,mpts_Iter-2,Time_Iter-2_coresg,Time_Iter-2_hdbscan,ARI_Iter-2,HAI_Iter-2,mpts_Iter-3,Time_Iter-3_coresg,Time_Iter-3_hdbscan,ARI_Iter-3,HAI_Iter-3
gaussian-5-noOverlap,5000.0,32.0,0.00128,1.0,50.0,13.431442499160768,1.2898743152618408,1.0,0.9257669666552316,32.0,4.143722772598267,1.256518840789795,1.0,0.925701006751516,20.0,4.013461828231812,1.2927923202514648,1.0,0.9255960148798794,10.0,4.231109619140625,1.3118088245391846,1.0,0.9252676996482884
gaussian-5-noOverlap,5000.0,32.0,0.00128,2.0,50.0,14.07601237297058,1.3032338619232178,1.0,0.9254058186545564,32.0,4.194821119308472,1.3006823062896729,1.0,0.9253442165107666,20.0,4.040799856185913,1.285196304321289,1.0,0.925233493951274,10.0,4.00206184387207,1.2602689266204834,1.0,0.9249153257916284
gaussian-5-noOverlap,5000.0,32.0,0.00128,3.0,50.0,13.943156957626345,1.3232314586639404,1.0,0.9025633763807576,32.0,3.9835762977600098,1.2477622032165527,1.0,0.9024960301408744,20.0,4.18934965133667,1.3520562648773191,1.0,0.9023797343010016,10.0,4.2886717319488525,1.3011527061462402,1.0,0.9020854089571696
gaussian-5-noOverlap,5000.0,32.0,0.00128,4.0,50.0,14.100401401519775,1.3295366764068604,1.0,0.7914307281768469,32.0,4.25502610206604,1.24287748336792,1.0,0.7913652431844629,20.0,4.099290370941162,1.2699086666107178,1.0,0.7912390287199381,10.0,4.318368434906006,1.3015978336334229,1.0,0.7909019015515901
gaussian-5-noOverlap,5000.0,32.0,0.00128,5.0,50.0,13.869144678115845,1.2658848762512207,1.0,0.7722616949747901,32.0,3.901723861694336,1.2332205772399902,1.0,0.7722016945266064,20.0,4.195836782455444,1.2311577796936035,1.0,0.7720902011819016,10.0,4.084744930267334,1.2448856830596924,1.0,0.7718057501739105
gaussian-5-noOverlap,5000.0,32.0,0.00128,6.0,50.0,13.623862266540527,1.2902731895446775,1.0,0.9998270903360016,32.0,3.9081666469573975,1.304124355316162,1.0,0.9997675532480024,20.0,4.089503288269043,1.3363876342773438,1.0,0.9996511606720012,10.0,4.205306053161621,1.231653928756714,1.0,0.9993537469439976
gaussian-5-noOverlap,5000.0,32.0,0.00128,7.0,50.0,13.864129543304443,1.32108473777771,1.0,0.9998326686080016,32.0,3.957638502120972,1.272244930267334,1.0,0.999762023232002,20.0,3.925934791564941,1.3185632228851318,1.0,0.9996407841280006,10.0,4.206349611282349,1.2963404655456543,1.0,0.9993312656319971
gaussian-5-noOverlap,5000.0,32.0,0.00128,8.0,50.0,13.840707778930664,1.2563092708587646,1.0,0.8285781904427115,32.0,3.884724378585816,1.3287053108215332,1.0,0.8285090000738328,20.0,4.199949502944946,1.3294188976287842,1.0,0.8283858001371187,10.0,4.164492607116699,1.2019565105438232,1.0,0.8281043038170847
gaussian-5-noOverlap,5000.0,32.0,0.00128,9.0,50.0,13.728604316711426,1.3104362487792969,1.0,0.9257386775337176,32.0,3.9227123260498047,1.2275946140289309,1.0,0.9256623381741408,20.0,3.975566148757935,1.266310691833496,1.0,0.9255614972145212,10.0,3.952606916427612,1.2390058040618896,1.0,0.9252547594547404
gaussian-5-noOverlap,5000.0,32.0,0.00128,10.0,50.0,13.707966804504396,1.3177733421325684,1.0,0.9998309990720016,32.0,3.930532217025757,1.309963941574097,1.0,0.999762205792002,20.0,4.2532994747161865,1.3135457038879397,1.0,0.9996455120000008,10.0,4.251808404922485,1.2650110721588137,1.0,0.9993428963519976
gaussian-5-noOverlap,10000.0,32.0,0.00256,1.0,50.0,25.949705600738525,4.474198818206787,1.0,0.9245040596078964,32.0,9.114675045013428,4.528210163116455,1.0,0.9244431417071484,20.0,9.206248760223389,4.544443368911743,1.0,0.9243226759550864,10.0,9.26580286026001,4.669366359710693,1.0,0.9240389568625054
gaussian-5-noOverlap,10000.0,32.0,0.00256,2.0,50.0,27.335366010665894,4.603963375091553,1.0,0.999847456683996,32.0,8.71678900718689,4.58378267288208,1.0,0.9997855468840005,20.0,8.993310451507568,4.5524327754974365,1.0,0.9996816602240052,10.0,9.180339336395264,4.602890729904175,1.0,0.9994039889040078
gaussian-5-noOverlap,10000.0,32.0,0.00256,3.0,50.0,27.105986833572388,4.538318157196045,1.0,0.9998501350039964,32.0,9.40786600112915,4.5382399559021,1.0,0.9997871552320003,20.0,9.261597394943236,4.364856004714966,1.0,0.9996747516120054,10.0,9.308504581451416,4.492771863937378,1.0,0.9993820421200076
gaussian-5-noOverlap,10000.0,32.0,0.00256,4.0,50.0,26.75201368331909,4.699576139450073,1.0,0.999852115871996,32.0,9.03611159324646,4.697005033493042,1.0,0.9997874504200004,20.0,9.071035623550417,4.623440980911255,1.0,0.9996802901800044,10.0,9.073899030685425,4.685767889022827,1.0,0.99938424872401
gaussian-5-noOverlap,10000.0,32.0,0.00256,5.0,50.0,26.22091627120972,4.628156661987305,1.0,0.8331819452051261,32.0,9.009183406829834,4.6397788524627686,1.0,0.8331213082216864,20.0,9.143959045410156,4.612201690673828,1.0,0.8330173499580518,10.0,9.20853042602539,4.57234525680542,1.0,0.8327134990008114
gaussian-5-noOverlap,10000.0,32.0,0.00256,6.0,50.0,26.82276225090027,4.628857135772705,1.0,0.92578438417925,32.0,9.086332082748411,4.595104455947876,1.0,0.9257238525307284,20.0,9.380774021148682,4.579927444458008,1.0,0.9256097491584884,10.0,8.879440069198608,4.524892330169678,1.0,0.92533610460997
gaussian-5-noOverlap,10000.0,32.0,0.00256,7.0,50.0,26.80341935157776,4.543379783630371,1.0,0.8566286153548159,32.0,8.976334571838379,4.870838642120361,1.0,0.8565579951509913,20.0,8.860655784606934,4.721614122390747,1.0,0.8564546566302708,10.0,9.255727291107178,4.52173924446106,1.0,0.8561772961065967
gaussian-5-noOverlap,10000.0,32.0,0.00256,8.0,50.0,27.055679321289062,4.340578556060791,1.0,0.9257820073547556,32.0,8.790222644805908,4.50080132484436,1.0,0.9257231709983996,20.0,9.22962737083435,4.365966558456421,1.0,0.925611972326252,10.0,9.21219277381897,4.398273706436157,1.0,0.9253534643459818
gaussian-5-noOverlap,10000.0,32.0,0.00256,9.0,50.0,26.52501916885376,4.601709365844727,1.0,0.9257834498350505,32.0,9.424988031387327,4.587410926818848,1.0,0.9257207047019446,20.0,9.5159330368042,4.563442230224609,1.0,0.9256182343301408,10.0,9.648616313934326,4.445327520370483,1.0,0.9253226741014564
gaussian-5-noOverlap,10000.0,32.0,0.00256,10.0,50.0,27.26907634735108,4.545727729797363,1.0,0.8563341358218313,32.0,9.11112117767334,4.673023462295532,1.0,0.8562740585693324,20.0,9.169647216796877,4.549781799316406,1.0,0.8561642216964916,10.0,8.847836971282959,4.551929712295532,1.0,0.855899559000826
gaussian-5-noOverlap,15000.0,32.0,0.00384,1.0,50.0,42.30552053451538,10.88248610496521,1.0,0.81878758799355,32.0,14.613261938095093,9.71538019180298,1.0,0.8187276884551915,20.0,14.888786315917969,9.922720670700071,1.0,0.818631854819072,10.0,15.382845401763916,9.529027700424194,1.0,0.8183541344523454
